,nops_mean_on_50,nops_err_on_50,nops_mean_off_50,nops_err_off_50,turn_mean_on_50,turn_err_on_50,turn_mean_off_50,turn_err_off_50,go_mean_on_50,go_err_on_50,go_mean_off_50,go_err_off_50,nops_mean_on_300,nops_err_on_300,nops_mean_off_300,nops_err_off_300,turn_mean_on_300,turn_err_on_300,turn_mean_off_300,turn_err_off_300,go_mean_on_300,go_err_on_300,go_mean_off_300,go_err_off_300
58,125.295,0.0604039477253,140.925833333,0.0270229394124,126.728333333,0.0338498292867,235.483333333,0.0346764461246,259.976666667,0.0791932462225,135.590833333,0.0137023255936,161.018888889,0.0059653109199,144.794444444,0.00394263456925,172.833472222,0.00693497102849,225.659027778,0.00622305225111,178.147638889,0.00863223766155,141.546527778,0.00291370431461
59,124.975,0.058868871446,141.544166667,0.0280068669922,127.035,0.0320836364054,235.3475,0.0355129758798,259.99,0.0775794674419,135.108333333,0.0134015467274,161.200416667,0.0059077325193,144.746666667,0.00390176692929,172.739166667,0.00678364227027,226.119722222,0.00612599501675,178.060416667,0.00853785499229,141.133611111,0.00283671546428
60,124.868333333,0.0578652763016,141.1,0.0255720485884,126.5825,0.0347778684198,234.9075,0.0345216801289,260.549166667,0.0779049155043,135.9925,0.0133986750662,160.474583333,0.0058731698689,144.541527778,0.00385951634968,172.779305556,0.00698828614064,226.300833333,0.00619044883397,178.746111111,0.00862587625495,141.157638889,0.00286684847498
61,123.1,0.0595897856963,140.800833333,0.025079705667,127.5925,0.0335215632054,235.565833333,0.0345048710055,261.3075,0.0782986283914,135.633333333,0.0141683249176,161.244861111,0.00599491314819,144.56125,0.00391331029246,172.168333333,0.00682200976651,226.325972222,0.00618175315231,178.586805556,0.00856951771452,141.112777778,0.0029213875455
62,125.395833333,0.0575416873211,142.293333333,0.0261503416208,127.751666667,0.0337883380009,234.673333333,0.0347533977063,258.8525,0.0760740678963,135.033333333,0.0141706866666,161.493333333,0.00581727968938,144.758194444,0.00388060099716,172.29375,0.006788411293,226.174444444,0.00615523505793,178.212916667,0.00846244235662,141.067361111,0.00287298871642
63,125.488333333,0.0574839781163,140.3175,0.0251745841133,126.95,0.0334232302047,235.271666667,0.0336096284699,259.561666667,0.0775181189582,136.410833333,0.0144284935745,161.076527778,0.00584662007584,144.135555556,0.00381019823463,172.174861111,0.00683123593417,226.602916667,0.0061058224115,178.748611111,0.00856375494572,141.261527778,0.00282372635778
64,125.173333333,0.0585385791942,141.019166667,0.0260793770074,127.578333333,0.0346289581902,235.648333333,0.0346848321993,259.248333333,0.0785215676213,135.3325,0.0141801406812,160.855416667,0.00585788771685,144.535,0.0038627788395,172.465555556,0.00685395535836,226.124027778,0.00617143800654,178.679027778,0.00853525248115,141.340972222,0.00287814808242
65,122.596666667,0.0586147923873,139.6625,0.0248143919992,128.838333333,0.0341373250867,236.2325,0.0344145790529,260.565,0.0781283859903,136.105,0.0147044484185,160.394444444,0.00589378499666,144.700972222,0.00385073456893,172.832361111,0.00683760085221,225.6925,0.0061527211132,178.773194444,0.0085795465102,141.606527778,0.00281805353445
66,121.6675,0.0577068316553,142.686666667,0.0276102350587,127.746666667,0.0350759792396,233.5525,0.0355352909335,262.585833333,0.0783224321763,135.760833333,0.0137494901568,160.307638889,0.00587830496478,144.879861111,0.00393275648592,172.568611111,0.00678386091993,225.829861111,0.00619791706852,179.12375,0.00865340084833,141.290277778,0.00287264721338
67,124.735833333,0.0576830421332,141.188333333,0.0259680506833,129.418333333,0.0350283113661,234.055,0.0363100075695,257.845833333,0.0777899837897,136.756666667,0.0151526043464,161.27,0.00587076717009,144.696527778,0.00385958648127,172.327222222,0.00677656333483,225.657361111,0.0062413393883,178.402777778,0.00844052552688,141.646111111,0.00294943027871
68,125.2475,0.0590514277482,141.143333333,0.0280466704477,127.894166667,0.0369775782473,235.543333333,0.0334329838964,258.858333333,0.0784492451351,135.313333333,0.0140387603584,161.452916667,0.00591545657399,144.691111111,0.00404138550435,171.802916667,0.0069505909377,226.275833333,0.00616864311918,178.744166667,0.0085541886157,141.033055556,0.002904826496
69,121.715833333,0.0577243460299,141.561666667,0.0274802176959,127.615,0.0343446021861,234.495,0.0351365265755,262.669166667,0.0777073182329,135.943333333,0.0156159032567,160.198611111,0.00584613826061,144.459027778,0.00391224463768,171.888194444,0.00681075373505,225.887361111,0.00623230393955,179.913194444,0.00858199701289,141.653611111,0.00302208965393
70,124.48,0.0604599081524,141.378333333,0.0262948596872,126.22,0.0355469737117,235.5225,0.0335341784215,261.3,0.0793501106262,135.099166667,0.0142824761284,160.635555556,0.0059982824859,144.205416667,0.00384547561666,171.452083333,0.00695882756738,225.861388889,0.00620835710444,179.912361111,0.00864320648131,141.933194444,0.00304583689956
71,122.703333333,0.0587212103582,141.094166667,0.0271073940058,126.753333333,0.0353199844778,235.29,0.0346793631721,262.543333333,0.0778864968221,135.615833333,0.0157929378399,160.292083333,0.00597233343794,144.208055556,0.0038412482815,171.983472222,0.00687289009713,226.247777778,0.00613629345185,179.724444444,0.00864581294089,141.544166667,0.00297368823545
72,121.664166667,0.0560863274898,140.284166667,0.0250746863376,128.5175,0.0358450581515,236.219166667,0.0334621695572,261.818333333,0.0766986987369,135.496666667,0.0149705738466,160.159166667,0.00600999955372,144.217916667,0.00378598604264,172.476388889,0.00714772958941,226.021944444,0.00621474833537,179.364444444,0.00863552982633,141.760138889,0.00302091010188
73,120.275,0.0567385714832,138.676666667,0.0226747541381,129.1625,0.0368505648703,238.425,0.0301504257598,262.5625,0.0774803213065,134.898333333,0.0137123706769,159.790555556,0.00601882854621,143.476944444,0.00366884769262,172.847083333,0.00711104640615,226.958055556,0.00608854338043,179.362361111,0.00870084344759,141.565,0.00301496085542
74,117.796666667,0.0566616158385,139.7275,0.0220251218022,129.501666667,0.0363057158156,236.93,0.0306636082267,264.701666667,0.0778185677787,135.3425,0.0137757040793,159.331805556,0.00608543866818,143.552083333,0.00370002265464,172.712916667,0.00715241409909,226.829583333,0.00615564887117,179.955277778,0.00875552807247,141.618333333,0.00309053297569
75,119.229166667,0.0570049529459,139.774166667,0.0238216323288,129.880833333,0.0353617145544,236.146666667,0.0336317292548,262.89,0.0767531446927,136.079166667,0.015378055296,159.365694444,0.00602626031635,143.930972222,0.00383766290424,172.560972222,0.00710854664831,226.462361111,0.0063612587259,180.073333333,0.00868558681889,141.606666667,0.00309631785597
76,117.633333333,0.0567942956049,140.939166667,0.0241360853003,128.9775,0.0365317195931,234.603333333,0.0330037778046,265.389166667,0.0781757945017,136.4575,0.0154859818741,159.498611111,0.00608900377644,144.536666667,0.00387790055401,172.67375,0.00717318057572,225.820555556,0.00638351687238,179.827638889,0.00884796127032,141.642777778,0.00312831189594
77,119.716666667,0.0571620560887,141.329166667,0.02592138055,126.563333333,0.0351928230197,235.174166667,0.0345446332503,265.72,0.0768693756182,135.496666667,0.0158506956938,159.45875,0.00597011722194,144.102361111,0.00390252001064,172.140555556,0.00712012560108,225.984305556,0.00635292256869,180.400694444,0.00877001473205,141.913333333,0.00318488819932
78,118.856666667,0.0578010217515,139.546666667,0.022183391281,128.305833333,0.0342837551931,235.0575,0.0319880629998,264.8375,0.0776747503413,137.395833333,0.016426911879,159.655138889,0.00608105266948,143.663055556,0.00375662938165,171.999166667,0.00709840604206,226.070694444,0.0062912885987,180.345694444,0.00879866433582,142.26625,0.00326135487383
79,119.58,0.0578621560503,140.355,0.0214490091998,128.120833333,0.0361079954782,235.260833333,0.0317047101897,264.299166667,0.0779614959007,136.384166667,0.015485285524,159.427916667,0.00599713876063,143.680138889,0.00371124944252,172.813611111,0.00710334417279,226.63375,0.00619849957139,179.758472222,0.008763401489,141.686111111,0.00305656879659
80,118.840833333,0.058051523277,141.22,0.0231702043947,128.1675,0.0359377560784,234.178333333,0.0332246316788,264.991666667,0.0777900626101,136.601666667,0.0162044358684,159.624861111,0.00606923512449,144.00125,0.00380454821779,172.235972222,0.00707500066071,225.815416667,0.00633316079726,180.139166667,0.00877586963957,142.183333333,0.00317944130912
81,117.505833333,0.0594590309095,140.504166667,0.0215705309603,126.568333333,0.0367726376785,234.724166667,0.0327512898988,267.925833333,0.0786488988866,136.771666667,0.0165364569556,159.409166667,0.00613360042911,143.607777778,0.00367136155451,171.641666667,0.00710676503455,226.135277778,0.00628159789039,180.949166667,0.00891194099438,142.256944444,0.00319043859459
82,119.486666667,0.0557645244862,140.755833333,0.0216586566218,128.571666667,0.0340970173447,234.094166667,0.032471231165,263.941666667,0.0746542345597,137.15,0.015407253261,158.902222222,0.00593033237126,144.181805556,0.00380045315169,172.757083333,0.00710854521479,225.98375,0.00636366078887,180.340694444,0.00862789871338,141.834444444,0.00311394628271
83,117.933333333,0.0572865015472,140.436666667,0.0212489318347,128.385833333,0.0362106712338,235.2475,0.0323758496223,265.680833333,0.0768752938106,136.315833333,0.015874487427,159.107638889,0.006078104157,143.940694444,0.00378370671416,172.063194444,0.00709157352032,226.086666667,0.00637815319728,180.829166667,0.00875243723026,141.972638889,0.00312899321219
84,116.978333333,0.056115745975,141.156666667,0.0235221014839,128.005,0.0360156263782,232.914166667,0.0357809411966,267.016666667,0.0766783645004,137.929166667,0.0188513274261,159.339722222,0.00606956621243,143.858888889,0.00381238114073,171.600277778,0.0070243311715,225.700555556,0.00641651518711,181.06,0.00875971094481,142.440555556,0.00325813730362
85,115.716666667,0.0598038191062,139.55,0.0228276329382,127.365833333,0.0359987509096,236.2275,0.0326461009799,268.9175,0.0793434900146,136.2225,0.0158594698104,158.865694444,0.00615552190355,143.643611111,0.00385759716145,170.795138889,0.00705204751918,226.638472222,0.00636703962723,182.339166667,0.00895003684316,141.717916667,0.00317305193578
86,117.289166667,0.0603640469917,140.124166667,0.0225049768845,126.9125,0.0353299475105,235.425,0.0327708993092,267.798333333,0.078919372117,136.450833333,0.0148320576634,159.633333333,0.00622640492258,143.996388889,0.00386336811612,170.740833333,0.00696884599046,226.062777778,0.0064116654082,181.625833333,0.00889118229072,141.940833333,0.00311745208573
87,119.7775,0.0566342600152,140.453333333,0.0205063041297,125.533333333,0.0369805484884,234.354166667,0.0325350363748,266.689166667,0.0754271105652,137.1925,0.0158240873766,159.381944444,0.00594316734417,143.247222222,0.00368006672899,171.335972222,0.00716437686312,226.575694444,0.00635387640547,181.282083333,0.00874755518746,142.177083333,0.00323572942035
88,118.093333333,0.0588175982754,141.5775,0.0222541896827,126.809166667,0.0357952643788,232.803333333,0.0335215494924,267.0975,0.0764411330214,137.619166667,0.0166246840615,159.4775,0.00608829852629,144.100138889,0.00385872156312,170.948888889,0.00711695441637,226.105972222,0.00640078572173,181.573611111,0.00876199618316,141.793888889,0.00316938212567
89,118.210833333,0.0598316714974,139.954166667,0.0213175121187,126.446666667,0.0372702270158,235.185,0.0328055251352,267.3425,0.0768579344081,136.860833333,0.0159319265076,159.852083333,0.00617099220256,143.933055556,0.00385237762093,170.854861111,0.00710040051972,226.144027778,0.00647193290339,181.293055556,0.00883316809338,141.922916667,0.00319679039221
90,118.465833333,0.0579726486053,139.435833333,0.0197897042266,124.790833333,0.0345407734641,235.461666667,0.0318625243357,268.743333333,0.076324552762,137.1025,0.0163193234882,159.482083333,0.00605897597351,143.3075,0.00373375029598,170.700138889,0.00705201065567,226.694027778,0.00644231830651,181.817777778,0.00881461731036,141.998472222,0.00327248372342
